solution_id,method,sensor,algorithm,data_rate_Hz,geometric_LOD,condition_LOD,detection_threshold,storage,communication,deployment,crew_size,inspection_cycle_days,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,detection_recall,system_MTBF_hours,system_MTBF_years,annual_cost_USD,cost_per_km_year,carbon_footprint_tons_CO2_year,is_feasible,constraint_violation,time_seconds
11,RandomSearchBaseline,MMS_Trimble_MX50,DL_YOLOv7_Standard,25.64843623925738,Meso,Meso,0.515354730072297,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_GPU_A4000,2,20,2767595.4131283197,0.0463561720955753,400.0,153.11396547545684,2513.627015826476,0.00020177973137598229,0.9536438279044247,4955.899153898018,0.5657419125454358,276759.541312832,1383.7977065641599,2.513627015826476,False,200.0,0.7594170570373535
12,RandomSearchBaseline,MMS_Trimble_MX50,DL_MobileNetV3_Edge,28.45173786867134,Meso,Meso,0.6304490401720635,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_GPU_A4000,3,60,1647961.708026939,0.08958987450637468,400.0,65.62027091805294,1790.4691739792625,0.00019036420626182703,0.9104101254936253,5253.088380620249,0.5996676233584759,164796.1708026939,823.9808540134695,1.7904691739792624,False,200.0,0.7594170570373535
13,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_RetinaNet_Focal,50.70204498051516,Meso,Meso,0.5519590547655137,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_H100,3,48,5433591.346873847,0.06430615041835785,13.535282074854646,0.3286631719782617,10.616830097013315,0.00022346683022602271,0.9356938495816421,4474.937058840288,0.5108375637945535,543359.1346873847,2716.7956734369236,0.010616830097013315,True,0.0,0.7594170570373535
14,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_YOLOv8_SOTA,21.103289974710577,Meso,Meso,0.5026450882970124,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_H100,3,7,7571783.22945822,0.04100999892978052,15.389141722284476,0.3286631719782617,10.645438908273626,0.00022346683022602271,0.9589900010702195,4474.937058840288,0.5108375637945535,757178.322945822,3785.89161472911,0.010645438908273625,True,0.0,0.7594170570373535
15,RandomSearchBaseline,MMS_ZF_Profiler9020C,DL_MaskRCNN_ResNet50,36.584443176938265,Meso,Macro,0.5874859273716083,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Cloud_H100,3,82,2520885.137821502,0.09050024111576471,400.0,50.15835168169987,2329.723833234409,0.00016455003672018813,0.9094997588842353,6077.178832238529,0.6937418758263161,252088.5137821502,1260.442568910751,2.329723833234409,False,200.0,0.7594170570373535
16,RandomSearchBaseline,MMS_Basic_Camera,DL_EfficientNet_B0,30.779255582902543,Meso,Meso,0.6192602680704637,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,1,49,1120679.916333378,0.08453865958330042,400.0,38.536564288078495,986.148597011694,0.00022271213717680913,0.9154613404166996,4490.101045575748,0.512568612508647,112067.9916333378,560.339958166689,0.9861485970116941,False,200.0,0.7594170570373535
17,RandomSearchBaseline,FOS_Luna_ODiSI,DL_FasterRCNN_FPN,63.05486150469023,Macro,Macro,0.5180268960668183,Storage_OnPrem_Enterprise,Communication_LoRaWAN_Gateway,Deployment_Cloud_H100,2,40,151760590.96359703,0.09874979223289115,186.28007928080683,0.2556269115386479,312.34188898007596,0.0001425971702467737,0.9012502077671088,7012.761882086683,0.8005435938455118,15176059.096359704,75880.29548179852,0.312341888980076,False,141760590.96359703,0.7594170570373535
18,RandomSearchBaseline,TLS_Leica_RTC360,DL_SAM_Detectron2,48.197561211275605,Meso,Meso,0.5558284648416729,Storage_OnPrem_Enterprise,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,3,37,88122953.93341155,0.12758141745920482,400.0,500.0,3471.6920533894404,0.00019542568369172551,0.8724185825407952,5117.034675838469,0.5841363785203733,8812295.393341156,44061.47696670578,3.4716920533894404,False,78122953.93341155,0.7594170570373535
19,RandomSearchBaseline,MMS_ZF_Profiler9020C,ML_XGBoost_Tuned,57.57039512227953,Meso,Meso,0.6760521204720945,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_H100,3,1,60969260.26796843,0.08093610620348457,400.0,500.0,27454.435663375334,0.00015487839028383582,0.9190638937965154,6456.67867652397,0.7370637758589007,6096926.026796843,30484.630133984214,27.454435663375335,False,50969260.26796843,0.7594170570373535
20,RandomSearchBaseline,TLS_Faro_FocusS350,ML_SVM_Optimized,47.4341722592029,Meso,Meso,0.5670021458021157,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_H100,5,57,135285594.17834798,0.061861849069582364,400.0,500.0,790.2046267824753,0.00014059267599812153,0.9381381509304176,7112.746043850542,0.8119573109418428,13528559.417834798,67642.79708917398,0.7902046267824753,False,125285594.17834798,0.7594170570373535
21,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_YOLOv8_SOTA,31.646779826476326,Meso,Meso,0.5389558612797735,Storage_AWS_S3_Glacier,Communication_5G_SmallCell,Deployment_Cloud_H100,1,105,5555498.727504396,0.045514894427927666,13.175413840716827,0.18259065109903427,10.609499100154133,0.0002482820074384602,0.9544851055720723,4027.6780839540393,0.45978060319110037,555549.8727504396,2777.749363752198,0.010609499100154133,True,0.0,0.7594170570373535
22,RandomSearchBaseline,UAV_Professional_Camera,Traditional_Otsu_Enhanced,31.310717288289382,Macro,Micro,0.3221377756936542,Storage_OnPrem_Enterprise,Communication_4G_Rural,Deployment_Intel_NUC_Extreme,1,123,3582584.9754224736,0.06700787109768691,400.0,30.47816508436624,225.48257179206576,0.0004051950652887927,0.9329921289023131,2467.947133776851,0.2817291248603711,358258.49754224735,1791.2924877112368,0.22548257179206577,False,200.0,0.7594170570373535
23,RandomSearchBaseline,IoT_LoRaWAN_Sensor,ML_XGBoost_Tuned,53.804825422528694,Macro,Meso,0.2655704469917038,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Jetson_AGX_Orin,4,192,5375632.488745958,0.040000000000000036,8.437260883523093,0.36518130219806855,11.129386978919754,0.00022093107908346043,0.96,4526.298446323313,0.5167007358816568,537563.2488745957,2687.816244372979,0.011129386978919754,False,12.0,0.7594170570373535
24,RandomSearchBaseline,UAV_Riegl_miniVUX3,DL_YOLOv8_SOTA,49.18264139309661,Meso,Meso,0.5604112593741245,Storage_AWS_S3_Glacier,Communication_5G_SmallCell,Deployment_Cloud_H100,2,42,3661286.693801469,0.04839441551091517,400.0,30.85443872738311,1231.2912117723076,0.0003242333011979732,0.9516055844890848,3084.1989280718926,0.35207750320455394,366128.6693801469,1830.6433469007345,1.2312912117723076,False,200.0,0.7594170570373535
25,RandomSearchBaseline,MMS_Trimble_MX50,DL_FasterRCNN_FPN,31.55081792371368,Macro,Macro,0.6653207436473255,Storage_AWS_S3_Standard,Communication_LoRaWAN_Gateway,Deployment_Jetson_OrinNano,4,105,4301867.907768949,0.15393864469034002,400.0,41.66366407495424,1669.657870112259,0.0002028885727335619,0.84606135530966,4928.813814039807,0.5626499787716674,430186.7907768949,2150.9339538844742,1.6696578701122589,False,200.0,0.7594170570373535
26,RandomSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,36.79120490279769,Meso,Meso,0.503289868237383,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Intel_NUC_Extreme,3,77,45486079.040907994,0.05624601147811692,12.69786818021765,0.3286631719782617,163.29909558475327,0.00017194476021080204,0.9437539885218831,5815.821306645303,0.6639065418544866,4548607.904090799,22743.039520453996,0.16329909558475328,False,35486079.040907994,0.7594170570373535
27,RandomSearchBaseline,IoT_LoRaWAN_Sensor,ML_XGBoost_Tuned,56.27768471073719,Meso,Meso,0.5604154060937176,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,2,87,4826197.83229605,0.058959123002639724,226.0611231090942,0.2556269115386479,11.132995478453665,0.0002458854932772402,0.9410408769973603,4066.933704268932,0.4642618383868644,482619.783229605,2413.098916148025,0.011132995478453665,False,26.06112310909421,0.7594170570373535
28,RandomSearchBaseline,MMS_ZF_Profiler9020C,DL_EfficientNet_B0,50.974219018612,Meso,Meso,0.6492429524793224,Storage_AWS_S3_Glacier,Communication_5G_SmallCell,Deployment_Cloud_H100,2,65,2254966.5253519933,0.09135991636959007,310.13248927797514,49.21520318853969,2502.9524620585926,0.00016647074412034759,0.9086400836304099,6007.06151272481,0.6857376156078551,225496.65253519933,1127.4832626759967,2.502952462058593,False,110.13248927797514,0.7594170570373535
29,RandomSearchBaseline,UAV_ROCK_R3Pro,Edge_TinyYOLO_v4,50.60208143863497,Meso,Meso,0.5086422352735054,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,2,61,1586747.9857432628,0.07128713722802926,400.0,18.93754403202006,422.85542545300126,0.0003453973223619943,0.9287128627719707,2895.216422529032,0.3305041578229489,158674.79857432627,793.3739928716313,0.42285542545300125,False,200.0,0.7594170570373535
30,RandomSearchBaseline,FOS_Luna_ODiSI,DL_YOLOv5s_Optimized,44.8750033036179,Micro,Micro,0.4454628603105225,Storage_AWS_S3_Standard,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,6,253,155123986.3289814,0.040000000000000036,12.249549260385418,0.4747356928574892,312.28445637774314,0.00011260945467145902,0.96,8880.249024538178,1.0137270575956825,15512398.63289814,77561.9931644907,0.31228445637774316,False,145123986.3289814,0.7594170570373535
31,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_MobileNetV3_Edge,46.743520176651714,Meso,Meso,0.6125993203294715,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_H100,1,44,5187563.937449859,0.08531713944689079,13.580280872662552,0.18259065109903427,10.616918622063398,0.0002462978804543332,0.9146828605531092,4060.1242615460214,0.46348450474269653,518756.3937449859,2593.78196872493,0.010616918622063399,True,0.0,0.7594170570373535
32,RandomSearchBaseline,UAV_Basic_Photogrammetry,DL_YOLOv5s_Optimized,49.302352073146935,Meso,Meso,0.6055515147596049,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Cloud_H100,2,48,10145434.445926258,0.06702295304531591,400.0,181.42409971701267,329.72809387736334,0.000562038621195074,0.9329770469546841,1779.2371596700598,0.20310926480251823,1014543.4445926258,5072.717222963129,0.32972809387736335,False,145434.44592625834,0.7594170570373535
33,RandomSearchBaseline,FOS_Basic_FBG,DL_MobileNetV3_Edge,15.655834854908008,Meso,Meso,0.4428885943792902,Storage_AWS_S3_Glacier,Communication_4G_Rural,Deployment_Cloud_H100,3,33,74686583.81932552,0.05308403049409216,16.439998523796795,0.3286631719782617,133.72136677009001,0.00012936485153500294,0.9469159695059078,7730.07496344109,0.882428648794645,7468658.381932552,37343.29190966276,0.13372136677009003,False,64686583.81932552,0.7594170570373535
34,RandomSearchBaseline,UAV_ROCK_R3Pro,DL_MobileNetV3_Edge,28.763413288229806,Macro,Macro,0.5581560484741581,Storage_OnPrem_Enterprise,Communication_5G_SmallCell,Deployment_Cloud_H100,2,32,3439599.9562444533,0.1261395507024905,400.0,36.09969331103823,692.4830404672934,0.00034771422467889663,0.8738604492975095,2875.9249090930034,0.32830193026175836,343959.9956244453,1719.7999781222265,0.6924830404672935,False,200.0,0.7594170570373535
35,RandomSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,47.393159840263124,Meso,Meso,0.7726560993685081,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_GPU_A4000,4,46,45603802.97118212,0.11794544696536013,19.41487483417038,0.36518130219806855,161.23085099656583,0.00017006506096268174,0.8820545530346399,5880.102558040627,0.6712445842512131,4560380.297118212,22801.90148559106,0.16123085099656584,False,35603802.97118212,0.7594170570373535
36,RandomSearchBaseline,UAV_Riegl_miniVUX3,DL_EfficientNet_B0,40.49433179842134,Meso,Meso,0.6044291031949947,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_H100,1,39,2936568.9130106964,0.08115826988767627,400.0,23.734183636448545,1223.6614133395158,0.0003222491742138462,0.9188417301123237,3103.188712398049,0.35424528680343026,293656.89130106964,1468.2844565053483,1.2236614133395158,False,200.0,0.7594170570373535
37,RandomSearchBaseline,Vehicle_Smartphone_System,DL_YOLOv8_Nano,10.636618852136285,Meso,Macro,0.3041363436098795,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Jetson_AGX_Orin,9,218,3751008.497498489,0.040000000000000036,66.21252710895962,2.9674610281367215,80.92090061081335,0.0005514623326807898,0.96,1813.3604794705773,0.20700462094412983,375100.8497498489,1875.5042487492444,0.08092090061081335,False,38.0,0.7594170570373535
38,RandomSearchBaseline,IoT_Professional_Network,DL_YOLOv5s_Optimized,59.14084077486821,Meso,Meso,0.5181122481193775,Storage_OnPrem_Enterprise,Communication_V2X_RSU,Deployment_Cloud_H100,3,87,46128706.85707251,0.05014609900420797,20.806453828241374,0.3286631719782617,161.51788111033326,0.000176907165173207,0.949853900995792,5652.6822925511005,0.6452833667295776,4612870.685707251,23064.353428536255,0.16151788111033327,False,36128706.85707251,0.7594170570373535
39,RandomSearchBaseline,MMS_ZF_Profiler9020C,DL_SAM_Detectron2,49.96832427550519,Meso,Meso,0.6714144382905459,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,2,46,2715815.2329629953,0.17139727864069132,400.0,69.54322189684957,2569.3358400597426,0.00016911624676585024,0.8286027213593087,5913.0924386262495,0.6750105523545947,271581.5232962995,1357.9076164814976,2.569335840059743,False,200.0,0.7594170570373535
40,RandomSearchBaseline,Camera_Basler_ace2Pro,DL_YOLOv8_Nano,38.28251556195216,Micro,Micro,0.3032902125252377,Storage_PostgreSQL_PostGIS,Communication_LoRaWAN_Gateway,Deployment_Jetson_OrinNano,5,113,1037954.8354281939,0.040000000000000036,400.0,9.88590259300629,203.491619012466,0.0002090221749197957,0.96,4784.1813931163615,0.5461394284379408,103795.48354281939,518.977417714097,0.203491619012466,False,200.0,0.7594170570373535
41,RandomSearchBaseline,UAV_Basic_Photogrammetry,DL_YOLOv8_Nano,32.1065115798913,Meso,Meso,0.647080206660159,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,4,39,20037283.873712037,0.07117627811731675,400.0,318.9874280738684,400.76807084141944,0.0005392075709667634,0.9288237218826833,1854.5733662586863,0.21170928838569478,2003728.3873712036,10018.641936856018,0.40076807084141947,False,10037283.873712037,0.7594170570373535
42,RandomSearchBaseline,Camera_FLIR_A700,Hybrid_CNN_SVM,84.45997517111202,Macro,Macro,0.21826376621449128,Storage_AWS_S3_Standard,Communication_V2X_RSU,Deployment_Intel_NUC_Extreme,9,229,4060428.2378900014,0.040000000000000036,400.0,5.717098445765591,129.45743160910803,0.00019591720306922394,0.96,5104.196999212302,0.582670890321039,406042.82378900016,2030.2141189450008,0.12945743160910803,False,200.0,0.7594170570373535
43,RandomSearchBaseline,Camera_FLIR_A700,Hybrid_CNN_SVM,12.017539405990497,Macro,Macro,0.24760578562040197,Storage_OnPrem_Enterprise,Communication_V2X_RSU,Deployment_Jetson_AGX_Orin,7,136,1445255.7982712742,0.040000000000000036,169.40259442789343,9.626584882943531,160.94832709717974,0.0002033858736957893,0.96,4916.762318978612,0.5612742373263255,144525.57982712743,722.6278991356371,0.16094832709717974,True,0.0,0.7594170570373535
44,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_RetinaNet_Focal,39.50816443912077,Meso,Meso,0.561383703200076,Storage_AWS_S3_Standard,Communication_V2X_RSU,Deployment_Cloud_H100,3,1,21774580.055085458,0.06624532230238833,13.749027415909715,0.3286631719782617,13.358903416784461,0.00022346683022602271,0.9337546776976117,4474.937058840288,0.5108375637945535,2177458.005508546,10887.29002754273,0.013358903416784461,False,11774580.055085458,0.7594170570373535
45,RandomSearchBaseline,IoT_LoRaWAN_Sensor,Traditional_Canny_Optimized,30.037024068522285,Macro,Meso,0.16129931715554255,Storage_Hybrid_Tiered,Communication_V2X_RSU,Deployment_Cloud_H100,7,335,6878070.6670550015,0.05185274005835794,13.789897450621346,0.4747356928574892,10.603416817450777,0.00013037313603643812,0.9481472599416421,7670.291828529069,0.8756040900147339,687807.0667055001,3439.035333527501,0.010603416817450776,False,155.0,0.7594170570373535
46,RandomSearchBaseline,UAV_YellowScan_Vx20,Traditional_Otsu_Enhanced,71.93017920388704,Meso,Meso,0.6199847576801585,Storage_AWS_S3_Standard,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,2,23,5644471.631959033,0.12458644213099512,400.0,40.566879439828924,1369.406087162884,0.00030530088644724546,0.8754135578690049,3275.457243629049,0.37391064424989146,564447.1631959033,2822.2358159795167,1.369406087162884,False,200.0,0.7594170570373535
47,RandomSearchBaseline,Camera_FLIR_A700,DL_RetinaNet_Focal,61.52190510961453,Meso,Meso,0.4812228573169789,Storage_AWS_S3_Glacier,Communication_5G_SmallCell,Deployment_Cloud_H100,4,62,1710363.2227757794,0.05002366151687099,94.15976006971249,16.243369033254588,295.5643678636448,0.00020865110941715122,0.949976338483129,4792.689589781781,0.5471106837650436,171036.32227757794,855.1816113878897,0.2955643678636448,True,0.0,0.7594170570373535
48,RandomSearchBaseline,MMS_Basic_Camera,DL_YOLOv8_SOTA,21.42534678550839,Meso,Meso,0.5338782994096151,Storage_AWS_S3_Glacier,Communication_5G_SmallCell,Deployment_Cloud_H100,2,94,1815260.4034849827,0.04485769895829883,189.41218476948274,28.12349266129983,787.611978958716,0.00022006663453130648,0.9551423010417012,4544.0782158084985,0.518730389932477,181526.04034849827,907.6302017424913,0.787611978958716,True,0.0,0.7594170570373535
49,RandomSearchBaseline,TLS_Faro_FocusS350,ML_SVM_Optimized,35.94068243688072,Meso,Meso,0.6383075954490482,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,3,52,102518805.86528869,0.07550301407262339,400.0,500.0,719.3400917033442,0.00014522230562775116,0.9244969859273766,6885.994514942515,0.7860724332126159,10251880.58652887,51259.40293264435,0.7193400917033442,False,92518805.86528869,0.7594170570373535
50,RandomSearchBaseline,MMS_ZF_Profiler9020C,DL_MobileNetV3_Edge,39.594935854011936,Meso,Meso,0.6467036627576077,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Cloud_H100,2,91,4393949.5356628755,0.09364763224811168,400.0,35.15371656324264,2448.7297523196717,0.00016911624676585024,0.9063523677518883,5913.0924386262495,0.6750105523545947,439394.9535662875,2196.9747678314375,2.4487297523196716,False,200.0,0.7594170570373535
51,RandomSearchBaseline,FOS_Luna_ODiSI,ML_XGBoost_Tuned,48.30917986782677,Meso,Meso,0.5609125005828991,Storage_OnPrem_Enterprise,Communication_5G_SmallCell,Deployment_Cloud_H100,3,32,151438031.0394341,0.0608100602118975,12.088882908465513,0.3286631719782617,312.44314315030283,0.00013034344074888628,0.9391899397881025,7672.039300593226,0.8758035731270806,15143803.103943411,75719.01551971705,0.3124431431503028,False,141438031.0394341,0.7594170570373535
52,RandomSearchBaseline,Vehicle_Accelerometer_Pro,DL_AttentionUNet_Crack,68.89259331310106,Meso,Meso,0.5984069757514411,Storage_OnPrem_Enterprise,Communication_4G_Rural,Deployment_Cloud_H100,1,329,3579958.9776835814,0.05524008136888825,74.62958227064038,0.7202495119340493,97.81579371232547,0.0004643555235119763,0.9447599186311118,2153.5223538139066,0.24583588513857382,357995.8977683581,1789.9794888417905,0.09781579371232547,False,149.0,0.7594170570373535
53,RandomSearchBaseline,UAV_ROCK_R3Pro,ML_SVM_Optimized,32.35108617065347,Micro,Meso,0.6880763345463561,Storage_AWS_S3_Glacier,Communication_Fiber_Metro,Deployment_Cloud_H100,1,124,2003104.1378194618,0.04946446582125197,400.0,6.654321347656817,303.26777570077303,0.00032405900925897534,0.950535534178748,3085.857734017939,0.35226686461392,200310.41378194618,1001.5520689097309,0.303267775700773,False,200.0,0.7594170570373535
54,RandomSearchBaseline,MMS_Trimble_MX50,DL_SAM_Detectron2,54.41302820927385,Macro,Macro,0.5224410017256775,Storage_AWS_S3_Glacier,Communication_V2X_RSU,Deployment_Cloud_H100,3,90,2363958.075446752,0.09580396339400021,400.0,43.746847278701956,1667.8780953220676,0.00019224390550994733,0.9041960366059998,5201.725367300431,0.5938042656735651,236395.8075446752,1181.979037723376,1.6678780953220675,False,200.0,0.7594170570373535
55,RandomSearchBaseline,Camera_FLIR_A700,DL_AttentionUNet_Crack,34.43342042393663,Meso,Meso,0.48029694610688933,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Cloud_H100,4,39,2545056.1394970515,0.0431440161083676,400.0,25.82279179645602,407.61830352081455,0.00021129661206265387,0.9568559838916324,4732.683549623025,0.5402606791807106,254505.61394970515,1272.5280697485257,0.4076183035208146,False,200.0,0.7594170570373535
56,RandomSearchBaseline,FOS_Basic_FBG,Edge_TinyYOLO_v4,52.83375150405119,Meso,Meso,0.47631249306328116,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,5,51,73736055.53887956,0.06445081906384842,212.8245153799176,0.4016994324178754,134.7637737467694,0.00013677225894241036,0.9355491809361516,7311.424171337715,0.8346374624814743,7373605.553887956,36868.02776943978,0.1347637737467694,False,63736055.53887956,0.7594170570373535
57,RandomSearchBaseline,TLS_Faro_FocusS350,DL_YOLOv8_SOTA,93.21737475622226,Meso,Macro,0.15663246456142563,Storage_Hybrid_Tiered,Communication_V2X_RSU,Deployment_Cloud_GPU_A4000,4,15,1321481896.5990615,0.040000000000000036,400.0,500.0,6929.575645455183,7.93773818106911e-05,0.96,12598.047166445,1.438133238178653,132148189.65990615,660740.9482995308,6.9295756454551825,False,1311481896.5990615,0.7594170570373535
58,RandomSearchBaseline,UAV_Basic_Photogrammetry,Traditional_Canny_Optimized,57.31444111666197,Macro,Macro,0.650098069685831,Storage_AWS_S3_Glacier,Communication_LoRaWAN_Gateway,Deployment_Cloud_H100,5,49,19303270.936346613,0.21818445693710653,400.0,279.27674825242775,322.24100090833804,0.0005088577237459717,0.7818155430628935,1965.1858532056256,0.22433628461251434,1930327.0936346613,9651.635468173306,0.322241000908338,False,9303270.936346613,0.7594170570373535
