solution_id,method,sensor,algorithm,data_rate_Hz,geometric_LOD,condition_LOD,detection_threshold,storage,communication,deployment,crew_size,inspection_cycle_days,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,detection_recall,system_MTBF_hours,system_MTBF_years,annual_cost_USD,cost_per_km_year,carbon_footprint_tons_CO2_year,is_feasible,constraint_violation,time_seconds
21,GridSearchBaseline,IoT_Professional_Network,Traditional_Morphology,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,3488014.64764779,0.1597619969436691,8.179818452946552,0.3286631719782617,163.81789091148647,0.0001359432839173286,0.8402380030563309,7356.008852987041,0.8397270380122193,348801.464764779,1744.0073238238951,0.16381789091148646,True,0.0,0.022648334503173828
22,GridSearchBaseline,IoT_Professional_Network,Traditional_Morphology,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,3487987.98387215,0.1597619969436691,8.179818452946552,0.3286631719782617,163.6346538859091,0.0001359432839173286,0.8402380030563309,7356.008852987041,0.8397270380122193,348798.798387215,1743.993991936075,0.16363465388590911,True,0.0,0.022648334503173828
23,GridSearchBaseline,IoT_Professional_Network,Traditional_Morphology,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,3487974.469355729,0.1597619969436691,8.179818452946552,0.3286631719782617,163.541780325,0.0001359432839173286,0.8402380030563309,7356.008852987041,0.8397270380122193,348797.4469355729,1743.9872346778645,0.163541780325,True,0.0,0.022648334503173828
24,GridSearchBaseline,IoT_Professional_Network,Traditional_Morphology,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,3487965.9411735684,0.1597619969436691,8.179818452946552,0.3286631719782617,163.48317351875,0.0001359432839173286,0.8402380030563309,7356.008852987041,0.8397270380122193,348796.5941173568,1743.9829705867842,0.16348317351875,True,0.0,0.022648334503173828
25,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,3941451.69129482,0.05572439792866546,8.216043452946552,0.3286631719782617,163.81943944864864,0.00016629313113812033,0.9442756020713345,6013.477484944441,0.6864700325279043,394145.169129482,1970.72584564741,0.16381943944864863,True,0.0,0.022648334503173828
26,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,3816481.9950528797,0.05572439792866546,8.216043452946552,0.3286631719782617,163.63569562909092,0.00016629313113812033,0.9442756020713345,6013.477484944441,0.6864700325279043,381648.199505288,1908.24099752644,0.16363569562909092,True,0.0,0.022648334503173828
27,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,3753141.1901083337,0.05572439792866546,8.216043452946552,0.3286631719782617,163.5425652,0.00016629313113812033,0.9442756020713345,6013.477484944441,0.6864700325279043,375314.1190108334,1876.570595054167,0.16354256520000002,True,0.0,0.022648334503173828
28,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,3713170.6942345113,0.05572439792866546,8.216043452946552,0.3286631719782617,163.4837963,0.00016629313113812033,0.9442756020713345,6013.477484944441,0.6864700325279043,371317.06942345115,1856.5853471172557,0.16348379629999998,True,0.0,0.022648334503173828
29,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,3941451.69129482,0.06978478287658008,8.216043452946552,0.3286631719782617,163.81943944864864,0.00016629313113812033,0.9302152171234199,6013.477484944441,0.6864700325279043,394145.169129482,1970.72584564741,0.16381943944864863,True,0.0,0.022648334503173828
30,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,3816481.9950528797,0.06978478287658008,8.216043452946552,0.3286631719782617,163.63569562909092,0.00016629313113812033,0.9302152171234199,6013.477484944441,0.6864700325279043,381648.199505288,1908.24099752644,0.16363569562909092,True,0.0,0.022648334503173828
31,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,3753141.1901083337,0.06978478287658008,8.216043452946552,0.3286631719782617,163.5425652,0.00016629313113812033,0.9302152171234199,6013.477484944441,0.6864700325279043,375314.1190108334,1876.570595054167,0.16354256520000002,True,0.0,0.022648334503173828
32,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,3713170.6942345113,0.06978478287658008,8.216043452946552,0.3286631719782617,163.4837963,0.00016629313113812033,0.9302152171234199,6013.477484944441,0.6864700325279043,371317.06942345115,1856.5853471172557,0.16348379629999998,True,0.0,0.022648334503173828
33,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,3941451.69129482,0.08706577244027114,8.216043452946552,0.3286631719782617,163.81943944864864,0.00016629313113812033,0.9129342275597289,6013.477484944441,0.6864700325279043,394145.169129482,1970.72584564741,0.16381943944864863,True,0.0,0.022648334503173828
34,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,3816481.9950528797,0.08706577244027114,8.216043452946552,0.3286631719782617,163.63569562909092,0.00016629313113812033,0.9129342275597289,6013.477484944441,0.6864700325279043,381648.199505288,1908.24099752644,0.16363569562909092,True,0.0,0.022648334503173828
35,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,3753141.1901083337,0.08706577244027114,8.216043452946552,0.3286631719782617,163.5425652,0.00016629313113812033,0.9129342275597289,6013.477484944441,0.6864700325279043,375314.1190108334,1876.570595054167,0.16354256520000002,True,0.0,0.022648334503173828
36,GridSearchBaseline,IoT_Professional_Network,DL_RetinaNet_Focal,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,3713170.6942345113,0.08706577244027114,8.216043452946552,0.3286631719782617,163.4837963,0.00016629313113812033,0.9129342275597289,6013.477484944441,0.6864700325279043,371317.06942345115,1856.5853471172557,0.16348379629999998,True,0.0,0.022648334503173828
37,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,3700835.700303829,0.06238585137999453,8.216043452946552,0.3286631719782617,163.81943944864864,0.00016629313113812033,0.9376141486200055,6013.477484944441,0.6864700325279043,370083.5700303829,1850.4178501519145,0.16381943944864863,True,0.0,0.022648334503173828
38,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,3648749.4192953035,0.06238585137999453,8.216043452946552,0.3286631719782617,163.63569562909092,0.00016629313113812033,0.9376141486200055,6013.477484944441,0.6864700325279043,364874.94192953035,1824.3747096476518,0.16363569562909092,True,0.0,0.022648334503173828
39,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,3622349.5234416667,0.06238585137999453,8.216043452946552,0.3286631719782617,163.5425652,0.00016629313113812033,0.9376141486200055,6013.477484944441,0.6864700325279043,362234.9523441667,1811.1747617208334,0.16354256520000002,True,0.0,0.022648334503173828
40,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,3605690.1688721925,0.06238585137999453,8.216043452946552,0.3286631719782617,163.4837963,0.00016629313113812033,0.9376141486200055,6013.477484944441,0.6864700325279043,360569.0168872193,1802.8450844360964,0.16348379629999998,True,0.0,0.022648334503173828
41,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,3700835.700303829,0.07798823512936637,8.216043452946552,0.3286631719782617,163.81943944864864,0.00016629313113812033,0.9220117648706336,6013.477484944441,0.6864700325279043,370083.5700303829,1850.4178501519145,0.16381943944864863,True,0.0,0.022648334503173828
42,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,3648749.4192953035,0.07798823512936637,8.216043452946552,0.3286631719782617,163.63569562909092,0.00016629313113812033,0.9220117648706336,6013.477484944441,0.6864700325279043,364874.94192953035,1824.3747096476518,0.16363569562909092,True,0.0,0.022648334503173828
43,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,3622349.5234416667,0.07798823512936637,8.216043452946552,0.3286631719782617,163.5425652,0.00016629313113812033,0.9220117648706336,6013.477484944441,0.6864700325279043,362234.9523441667,1811.1747617208334,0.16354256520000002,True,0.0,0.022648334503173828
44,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,3605690.1688721925,0.07798823512936637,8.216043452946552,0.3286631719782617,163.4837963,0.00016629313113812033,0.9220117648706336,6013.477484944441,0.6864700325279043,360569.0168872193,1802.8450844360964,0.16348379629999998,True,0.0,0.022648334503173828
45,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,3700835.700303829,0.09708864098649883,8.216043452946552,0.3286631719782617,163.81943944864864,0.00016629313113812033,0.9029113590135012,6013.477484944441,0.6864700325279043,370083.5700303829,1850.4178501519145,0.16381943944864863,True,0.0,0.022648334503173828
46,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,3648749.4192953035,0.09708864098649883,8.216043452946552,0.3286631719782617,163.63569562909092,0.00016629313113812033,0.9029113590135012,6013.477484944441,0.6864700325279043,364874.94192953035,1824.3747096476518,0.16363569562909092,True,0.0,0.022648334503173828
47,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,3622349.5234416667,0.09708864098649883,8.216043452946552,0.3286631719782617,163.5425652,0.00016629313113812033,0.9029113590135012,6013.477484944441,0.6864700325279043,362234.9523441667,1811.1747617208334,0.16354256520000002,True,0.0,0.022648334503173828
48,GridSearchBaseline,IoT_Professional_Network,DL_MobileNetV3_Edge,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,3605690.1688721925,0.09708864098649883,8.216043452946552,0.3286631719782617,163.4837963,0.00016629313113812033,0.9029113590135012,6013.477484944441,0.6864700325279043,360569.0168872193,1802.8450844360964,0.16348379629999998,True,0.0,0.022648334503173828
49,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,32712037.283648647,0.05896701346479172,400.0,500.0,2404.1669945945946,0.00018018202002700922,0.9410329865352083,5549.943328696728,0.6335551745087589,3271203.728364865,16356.018641824325,2.4041669945945947,False,22712037.283648647,0.022648334503173828
50,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,23000918.459545452,0.05896701346479172,400.0,500.0,1715.5305236363638,0.00018018202002700922,0.9410329865352083,5549.943328696728,0.6335551745087589,2300091.8459545453,11500.459229772727,1.7155305236363638,False,13000918.459545452,0.022648334503173828
51,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,18078844.534999996,0.05896701346479172,400.0,500.0,1366.4956,0.00018018202002700922,0.9410329865352083,5549.943328696728,0.6335551745087589,1807884.4534999996,9039.422267499998,1.3664956,False,8078844.534999996,0.022648334503173828
52,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,14972825.663532611,0.05896701346479172,400.0,500.0,1146.2410739130437,0.00018018202002700922,0.9410329865352083,5549.943328696728,0.6335551745087589,1497282.566353261,7486.412831766305,1.1462410739130438,False,4972825.663532611,0.022648334503173828
53,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,32712037.283648647,0.07378164660246522,400.0,500.0,2404.1669945945946,0.00018018202002700922,0.9262183533975348,5549.943328696728,0.6335551745087589,3271203.728364865,16356.018641824325,2.4041669945945947,False,22712037.283648647,0.022648334503173828
54,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,23000918.459545452,0.07378164660246522,400.0,500.0,1715.5305236363638,0.00018018202002700922,0.9262183533975348,5549.943328696728,0.6335551745087589,2300091.8459545453,11500.459229772727,1.7155305236363638,False,13000918.459545452,0.022648334503173828
55,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,18078844.534999996,0.07378164660246522,400.0,500.0,1366.4956,0.00018018202002700922,0.9262183533975348,5549.943328696728,0.6335551745087589,1807884.4534999996,9039.422267499998,1.3664956,False,8078844.534999996,0.022648334503173828
56,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,14972825.663532611,0.07378164660246522,400.0,500.0,1146.2410739130437,0.00018018202002700922,0.9262183533975348,5549.943328696728,0.6335551745087589,1497282.566353261,7486.412831766305,1.1462410739130438,False,4972825.663532611,0.022648334503173828
57,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,32712037.283648647,0.09195454993100438,400.0,500.0,2404.1669945945946,0.00018018202002700922,0.9080454500689956,5549.943328696728,0.6335551745087589,3271203.728364865,16356.018641824325,2.4041669945945947,False,22712037.283648647,0.022648334503173828
58,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,23000918.459545452,0.09195454993100438,400.0,500.0,1715.5305236363638,0.00018018202002700922,0.9080454500689956,5549.943328696728,0.6335551745087589,2300091.8459545453,11500.459229772727,1.7155305236363638,False,13000918.459545452,0.022648334503173828
59,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,73,18078844.534999996,0.09195454993100438,400.0,500.0,1366.4956,0.00018018202002700922,0.9080454500689956,5549.943328696728,0.6335551745087589,1807884.4534999996,9039.422267499998,1.3664956,False,8078844.534999996,0.022648334503173828
60,GridSearchBaseline,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,46.0,Meso,Meso,0.6599999999999999,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,92,14972825.663532611,0.09195454993100438,400.0,500.0,1146.2410739130437,0.00018018202002700922,0.9080454500689956,5549.943328696728,0.6335551745087589,1497282.566353261,7486.412831766305,1.1462410739130438,False,4972825.663532611,0.022648334503173828
61,GridSearchBaseline,TLS_Leica_RTC360,Traditional_Morphology,46.0,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,31808862.4236402,0.10526938952250975,323.7162284048755,500.0,2399.5213831081082,0.0001498321728062175,0.8947306104774903,6674.134007876469,0.7618874438215147,3180886.24236402,15904.4312118201,2.3995213831081084,False,21808862.4236402,0.022648334503173828
